,X,Y,KMean2,KMean3,KMean4,KMean5,KMean6
2216263,-73.9463005848,40.8066391967,1,0,2,4,0
2216275,-73.979143351,40.7478273666,0,2,1,3,4
2216363,-73.9855637621,40.7315108012,0,2,1,3,4
2216381,-73.8632439785,40.694387151,1,1,0,1,2
2216383,-73.9275271016,40.7674890251,1,0,2,3,0
2216471,-73.7800089538,40.7024430659,1,1,0,1,2
2216472,-73.9904276645,40.605182969,0,2,1,0,1
2216482,-74.0087723428,40.6013979585,0,2,3,0,1
2216588,-74.1880613521,40.589751926,0,2,3,2,3
2216600,-74.1134693268,40.6361352922,0,2,3,2,3
2216620,-73.8479407961,40.8424331461,1,0,2,4,5
2216685,-73.9537173742,40.6651119771,0,2,1,0,1
2216711,-73.9766221713,40.6405915395,0,2,1,0,1
2216715,-73.9372100178,40.8510852579,1,0,2,4,0
2216732,-73.9148650214,40.6980051138,0,2,1,3,4
2216824,-73.9825735132,40.7832049096,1,0,2,3,0
2216832,-74.0781237153,40.6360027965,0,2,3,2,3
2216833,-74.0047254666,40.6125503001,0,2,3,0,1
2216835,-73.97226926,40.6410626753,0,2,1,0,1
2216846,-73.940859452,40.8444806796,1,0,2,4,0
2216915,-73.9082263677,40.8128209956,1,0,2,4,0
2216958,-73.8479902493,40.8698226254,1,0,2,4,5
2217014,-73.9075495204,40.8787702867,1,0,2,4,5
2217016,-73.9831478404,40.696871586,0,2,1,0,4
2217052,-73.9789497832,40.789336038,1,0,2,3,0
2217060,-73.9107891348,40.8521602442,1,0,2,4,5
2217096,-73.8504870084,40.6775924745,0,1,0,1,2
2217097,-74.0300035743,40.6231962767,0,2,3,0,1
2217098,-73.9209772846,40.7592724465,1,0,2,3,0
2217136,-73.8577253902,40.8419598161,1,0,2,4,5
2217137,-73.9774584081,40.7250785362,0,2,1,3,4
2217169,-73.9265929512,40.8682361129,1,0,2,4,5
2217177,-73.9116461785,40.8872655644,1,0,2,4,5
2217178,-73.8136172101,40.7778322645,1,1,0,1,2
2217185,-73.8170532734,40.6757957462,1,1,0,1,2
2217218,-74.0004901508,40.6555694534,0,2,1,0,1
2217272,-73.8348325836,40.7170765721,1,1,0,1,2
2217317,-74.0299176062,40.6162464856,0,2,3,0,1
2217319,-74.0255827461,40.6211003249,0,2,3,0,1
2217343,-73.8906737229,40.8475071261,1,0,2,4,5
2217344,-74.1588294375,40.5794014703,0,2,3,2,3
2217402,-73.9487338737,40.7849487094,1,0,2,3,0
2217403,-73.9493594311,40.8075765319,1,0,2,4,0
2217404,-73.8859842505,40.6565010663,0,1,1,0,2
2217429,-73.9170268794,40.7546283032,1,0,2,3,0
2217430,-73.975928505,40.7955275582,1,0,2,3,0
2217431,-73.9229630044,40.843188337,1,0,2,4,5
2217432,-73.9096989457,40.816478128,1,0,2,4,0
2217433,-73.8465404272,40.836895205,1,0,2,4,5
2217461,-74.078403924,40.619967539,0,2,3,2,3
2217462,-73.9494654854,40.7249845657,0,2,1,3,4
2217527,-73.9570894367,40.6623245891,0,2,1,0,1
2217528,-73.9621975035,40.629446609,0,2,1,0,1
2217592,-74.0367162324,40.6194998392,0,2,3,0,1
2217623,-73.8681265072,40.8458147708,1,0,2,4,5
2217660,-74.0823064468,40.635722655,0,2,3,2,3
2217691,-73.9516631724,40.7143001599,0,2,1,3,4
2217736,-73.8292927106,40.8532788529,1,0,2,4,5
2217753,-73.9560291822,40.6084879251,0,2,1,0,1
2217789,-73.9695578455,40.7870805148,1,0,2,3,0
2217801,-73.9538619831,40.8104082316,1,0,2,4,0
2217826,-73.9352741007,40.8532250569,1,0,2,4,5
2217827,-73.910496603,40.6612410318,0,2,1,0,4
2217920,-74.008703482,40.7361527562,0,2,1,3,4
2217956,-74.1396808596,40.6049969309,0,2,3,2,3
2217972,-73.8922424715,40.854153535,1,0,2,4,5
2217974,-73.9695048321,40.8003293117,1,0,2,3,0
2217990,-73.8917550132,40.6672414813,0,1,1,0,4
2218007,-73.9005354697,40.8223168411,1,0,2,4,5
2218054,-73.9126281214,40.6271936003,0,2,1,0,1
2218055,-73.8930060213,40.6985879734,0,1,0,1,4
2218068,-73.856434844,40.8940114335,1,0,2,4,5
2218070,-73.9244520245,40.8400383958,1,0,2,4,5
2218107,-74.0109766897,40.6479905866,0,2,1,0,1
2218211,-73.8979437152,40.7453384682,1,1,0,3,4
2218229,-73.9373350159,40.8143253858,1,0,2,4,0
2218231,-73.9013585057,40.8666939936,1,0,2,4,5
2218260,-73.9842449468,40.7240229332,0,2,1,3,4
2218311,-73.9855948086,40.6880392516,0,2,1,0,4
2218312,-73.9757077933,40.6877576226,0,2,1,0,4
2218342,-73.9571879678,40.593043387,0,2,1,0,1
2218355,-73.9495339403,40.825156541,1,0,2,4,0
2218378,-73.985537121,40.6880145414,0,2,1,0,4
2218435,-73.9629334373,40.653600963,0,2,1,0,1
2218521,-73.9529111508,40.8216968815,1,0,2,4,0
2218545,-73.9867976078,40.7322383093,0,2,1,3,4
2218560,-73.8526656868,40.6983046077,1,1,0,1,2
2218581,-73.9852450758,40.6879019688,0,2,1,0,4
2218615,-73.8575025505,40.7333970189,1,1,0,1,2
2218650,-73.9109048927,40.6766862161,0,2,1,0,4
2218651,-73.9747335586,40.794204343,1,0,2,3,0
2218679,-74.0089683192,40.6394901621,0,2,1,0,1
2218680,-73.9410164126,40.6756104277,0,2,1,0,4
2218682,-73.9348098983,40.7957586625,1,0,2,4,0
2218731,-73.9310660154,40.7037333069,0,2,1,3,4
2218812,-73.9583971317,40.680797414,0,2,1,0,4
2218842,-73.9377362195,40.6673743692,0,2,1,0,4
2218845,-73.9360005697,40.6654877539,0,2,1,0,4
2218861,-73.9518694363,40.7133972197,0,2,1,3,4
2218877,-73.9488032857,40.7698170049,1,0,2,3,0
2218887,-73.86148282,40.728019404,1,1,0,1,2
2218898,-73.7965235756,40.7047982675,1,1,0,1,2
2218919,-73.9878166154,40.6648516542,0,2,1,0,1
2218920,-73.9022699167,40.8295835902,1,0,2,4,5
2218975,-73.863710957,40.665287584,0,1,0,1,2
2219009,-73.9771192836,40.7775909718,1,0,2,3,0
2219015,-73.9424572892,40.6811528567,0,2,1,0,4
2219045,-73.9889082875,40.6679012126,0,2,1,0,1
2219144,-73.967015985,40.7935573813,1,0,2,3,0
2219168,-73.9839518174,40.5779456004,0,2,3,0,1
2219217,-73.8664804237,40.7349420977,1,1,0,1,2
2219218,-74.0004329694,40.7300514956,0,2,1,3,4
2219224,-73.8918749115,40.7444875473,1,1,0,3,4
2219366,-73.9856831391,40.730078054,0,2,1,3,4
2219405,-73.9527497798,40.8199841114,1,0,2,4,0
2219465,-74.0716787537,40.619971929,0,2,3,2,3
2219477,-73.8124026838,40.7321686006,1,1,0,1,2
2219503,-73.9032190786,40.7161195966,1,1,1,3,4
2219509,-73.9088770125,40.7782406543,1,0,2,3,0
2219605,-73.9774244657,40.7187738193,0,2,1,3,4
2219613,-74.0808764327,40.6211625558,0,2,3,2,3
2219624,-73.9668052229,40.7599370372,1,0,1,3,0
2219633,-73.8831445575,40.8414833422,1,0,2,4,5
2219658,-74.0686181568,40.6141438552,0,2,3,2,3
2219659,-73.8352417197,40.6829047575,1,1,0,1,2
2219750,-73.9211704436,40.8614119613,1,0,2,4,5
2219769,-73.9963996635,40.7203212759,0,2,1,3,4
2219815,-73.9251539019,40.8650678081,1,0,2,4,5
2219818,-73.9233973193,40.6982800962,0,2,1,3,4
2219891,-73.7784214982,40.78507647,1,1,0,1,2
2219905,-73.9425149832,40.6811446512,0,2,1,0,4
2219906,-73.9897579843,40.6040932272,0,2,1,0,1
2219907,-74.0115883089,40.6422347137,0,2,1,0,1
2219908,-73.8670984194,40.7525476601,1,1,0,1,2
2219961,-73.9861686595,40.7724103488,1,0,2,3,0
2219962,-73.9292125918,40.6659970509,0,2,1,0,4
2220022,-73.9372819897,40.6942509456,0,2,1,0,4
2220042,-73.9468153938,40.6641538102,0,2,1,0,1
2220079,-73.8837876711,40.6326384349,0,1,1,0,1
2220103,-73.9347608286,40.6910436531,0,2,1,0,4
2220118,-73.992284839,40.7394602533,0,2,1,3,4
2220134,-73.9156197614,40.7427946662,1,0,1,3,4
2220177,-74.0085879655,40.6237982355,0,2,3,0,1
2220239,-73.9737611055,40.6683159612,0,2,1,0,1
2220364,-73.9310089308,40.6926773479,0,2,1,0,4
2220402,-73.8562309586,40.7457907539,1,1,0,1,2
2220403,-73.8210843732,40.7669749125,1,1,0,1,2
2220425,-73.9054541834,40.6891596079,0,1,1,0,4
2220431,-73.8625031647,40.8682543952,1,0,2,4,5
2220531,-73.9875200912,40.7277315015,0,2,1,3,4
2220532,-74.1510838733,40.5402873737,0,2,3,2,3
2220533,-73.9885625771,40.7289694947,0,2,1,3,4
2220550,-73.9625352989,40.6630538581,0,2,1,0,1
2220560,-73.9851864666,40.6433350023,0,2,1,0,1
2220628,-73.9270266641,40.8617890929,1,0,2,4,5
2220644,-73.9370657357,40.8545846762,1,0,2,4,5
2220674,-73.9639036223,40.7988016254,1,0,2,3,0
2220684,-73.9194121897,40.7699676257,1,0,2,3,0
2220711,-73.8863036266,40.8751283168,1,0,2,4,5
2220754,-73.8366108023,40.683321171,1,1,0,1,2
2220788,-73.8298559005,40.6797459148,1,1,0,1,2
2220797,-73.9273703751,40.6695449007,0,2,1,0,4
2220892,-73.8954774763,40.868116059,1,0,2,4,5
2220893,-73.9193905349,40.7699621211,1,0,2,3,0
2220895,-73.8506622169,40.710439393,1,1,0,1,2
2220933,-73.9226639341,40.8424058949,1,0,2,4,5
2221022,-73.949883073,40.7118126442,0,2,1,3,4
2221086,-73.9868407603,40.7329766532,0,2,1,3,4
2221152,-73.9569760057,40.6761280307,0,2,1,0,4
2221292,-74.0171077363,40.709096733,0,2,1,3,4
2221310,-73.9248548769,40.7585504284,1,0,2,3,0
2221378,-73.7800419728,40.7372522741,1,1,0,1,2
2221390,-73.935682633,40.6699862677,0,2,1,0,4
2221435,-73.7724293707,40.5963558446,0,1,0,1,2
2221478,-73.9303332409,40.8561809686,1,0,2,4,5
2221608,-73.9112050289,40.6164356673,0,2,1,0,1
2221609,-73.958422044,40.658188695,0,2,1,0,1
2221645,-73.8847891315,40.7537496994,1,1,0,3,2
2221680,-73.8552685907,40.6953929633,1,1,0,1,2
2221693,-74.1580823715,40.6196742344,0,2,3,2,3
2221739,-73.9256717139,40.8384664693,1,0,2,4,5
2221779,-73.971223103,40.6355124597,0,2,1,0,1
2221789,-73.9579873529,40.7131690549,0,2,1,3,4
2221880,-73.9480773314,40.8303955553,1,0,2,4,0
2221889,-73.9617269555,40.6270090801,0,2,1,0,1
2221890,-73.9104731991,40.6169099491,0,2,1,0,1
2221913,-73.9708587204,40.7933800095,1,0,2,3,0
2221931,-73.9479008942,40.6865352041,0,2,1,0,4
2221974,-73.9404003722,40.6710867193,0,2,1,0,4
2221979,-73.8761568067,40.7472384288,1,1,0,1,2
2221992,-73.9344236125,40.7955965044,1,0,2,4,0
2222083,-73.9362995046,40.6732940669,0,2,1,0,4
2222131,-73.9103868884,40.6168083244,0,2,1,0,1
2222222,-73.9687961247,40.7942824856,1,0,2,3,0
2222239,-73.9932730759,40.6373466369,0,2,1,0,1
2222273,-73.7802830663,40.7352682716,1,1,0,1,2
2222276,-73.8642822782,40.660860926,0,1,0,1,2
2222319,-73.9400452307,40.6851891859,0,2,1,0,4
2222351,-73.9536473788,40.7710239963,1,0,2,3,0
2222391,-73.9698721644,40.7947356523,1,0,2,3,0
2222423,-73.8976380899,40.8197644611,1,0,2,4,5
2222447,-73.9927435415,40.6694111458,0,2,1,0,1
2222465,-73.9421411025,40.8378034528,1,0,2,4,0
2222469,-73.9494804558,40.7147548531,0,2,1,3,4
2222482,-73.8445188798,40.8823338128,1,0,2,4,5
2222494,-73.974198824,40.7947833624,1,0,2,3,0
2222527,-73.9930181746,40.6974627329,0,2,1,0,4
2222651,-73.9118634076,40.8434438819,1,0,2,4,5
2222689,-73.9708287166,40.639316635,0,2,1,0,1
2222751,-73.8340622645,40.6946754033,1,1,0,1,2
2222755,-73.9450076997,40.7100976864,0,2,1,3,4
2222793,-73.8642747482,40.8310794291,1,0,2,4,5
2222795,-73.9401101834,40.8336716253,1,0,2,4,0
2222796,-73.9554028923,40.6402778519,0,2,1,0,1
2222828,-73.9354583076,40.6708397678,0,2,1,0,4
2222846,-73.8862898916,40.8345286407,1,0,2,4,5
2222867,-73.9806994408,40.7208659215,0,2,1,3,4
2222892,-73.8647747406,40.8553213004,1,0,2,4,5
2222938,-73.9183876196,40.6839297369,0,2,1,0,4
2223036,-73.9938857111,40.6361032826,0,2,1,0,1
2223058,-73.8953504156,40.8500640408,1,0,2,4,5
2223100,-73.8637900591,40.8789684697,1,0,2,4,5
2223134,-73.869509281,40.8594904681,1,0,2,4,5
2223164,-73.8921241758,40.8579987537,1,0,2,4,5
2223165,-73.8649489505,40.8175926696,1,0,2,4,5
2223188,-73.753772746,40.6629007364,1,1,0,1,2
2223209,-74.1054714649,40.5682558023,0,2,3,2,3
2223242,-73.8491972275,40.7282153159,1,1,0,1,2
2223247,-73.9215682175,40.7019211706,0,2,1,3,4
2223273,-73.9603211845,40.6465212957,0,2,1,0,1
2223329,-73.9405373932,40.79235006,1,0,2,3,0
2223347,-73.9522007764,40.8197533288,1,0,2,4,0
2223355,-73.9236905974,40.687811739,0,2,1,0,4
2223373,-73.8827363898,40.8557060009,1,0,2,4,5
2223383,-73.9557183108,40.5776307693,0,2,1,0,1
2223444,-73.8886779045,40.7247826442,1,1,0,1,2
2223523,-73.9469910584,40.8241069184,1,0,2,4,0
2223536,-73.9517440364,40.7769930209,1,0,2,3,0
2223560,-73.916463514,40.780768817,1,0,2,3,0
2223566,-73.9216593559,40.7624732844,1,0,2,3,0
2223594,-73.9670055162,40.8001063006,1,0,2,3,0
2223650,-73.9622396646,40.7141147263,0,2,1,3,4
2223675,-73.919468016,40.6909598588,0,2,1,0,4
2223682,-73.936655651,40.8372955438,1,0,2,4,0
2223694,-74.0927837486,40.6381959668,0,2,3,2,3
2223736,-73.9549973912,40.6538396724,0,2,1,0,1
2223746,-73.9746671064,40.722072446,0,2,1,3,4
2223792,-73.9275867336,40.6528787312,0,2,1,0,1
2223854,-73.9383431546,40.8179983653,1,0,2,4,0
2223855,-74.016644049,40.7155387573,0,2,1,3,4
2223856,-73.8120675005,40.706446855,1,1,0,1,2
2223915,-73.7568981967,40.7429066151,1,1,0,1,2
2223936,-73.9095320973,40.7053432978,0,1,1,3,4
2223963,-73.8911012399,40.8711750935,1,0,2,4,5
2223994,-73.9590417625,40.7759226537,1,0,2,3,0
2224006,-73.9549996516,40.5863726858,0,2,1,0,1
2224018,-73.8158001569,40.7105041683,1,1,0,1,2
2224055,-73.9866648972,40.6922169202,0,2,1,0,4
2224093,-73.9657008534,40.6824439419,0,2,1,0,4
2224159,-73.877994978,40.7249145475,1,1,0,1,2
2224161,-73.9521416782,40.7763344498,1,0,2,3,0
2224180,-73.9765837846,40.7499787573,0,2,1,3,4
2224258,-73.9303142085,40.8501947588,1,0,2,4,5
2224275,-73.9342328252,40.8461403843,1,0,2,4,0
2224276,-73.8884208672,40.8395151199,1,0,2,4,5
2224376,-73.9436827609,40.6730591223,0,2,1,0,4
2224377,-74.0001840038,40.7270761809,0,2,1,3,4
2224394,-73.9501981433,40.8115183198,1,0,2,4,0
2224407,-73.9215971054,40.7018909978,0,2,1,3,4
2224434,-73.8572063191,40.8851003877,1,0,2,4,5
2224453,-73.9453483433,40.6905660885,0,2,1,0,4
2224562,-73.9861630534,40.5908766479,0,2,1,0,1
2224597,-73.993437713,40.7218499758,0,2,1,3,4
2224605,-73.9800062978,40.7224907003,0,2,1,3,4
2224613,-74.1539538092,40.5616574264,0,2,3,2,3
2224614,-73.9605765312,40.6595755677,0,2,1,0,1
2224615,-73.9120479481,40.7476035423,1,0,2,3,4
2224705,-73.9112115034,40.7063464449,0,1,1,3,4
2224817,-74.1733986227,40.5559067814,0,2,3,2,3
2224818,-73.9481709861,40.7983043188,1,0,2,3,0
2224899,-73.9660530609,40.8050712334,1,0,2,3,0
2224911,-73.9580032343,40.7108634603,0,2,1,3,4
2224927,-73.8981781315,40.6368241589,0,2,1,0,1
2224960,-73.9814147786,40.7430216991,0,2,1,3,4
2224989,-74.0303061632,40.6152527687,0,2,3,0,1
2224990,-73.9900975607,40.7183693824,0,2,1,3,4
2225014,-73.9520623435,40.7711825427,1,0,2,3,0
2225016,-73.9589277638,40.6446406291,0,2,1,0,1
2225085,-73.936910401,40.8430431051,1,0,2,4,0
2225089,-73.8835475341,40.633985884,0,1,1,0,1
2225247,-73.9846756489,40.7807816076,1,0,2,3,0
2225248,-73.9156533808,40.7589969417,1,0,2,3,0
2225259,-73.9863690875,40.728057997,0,2,1,3,4
2225268,-73.9004416459,40.8681231935,1,0,2,4,5
2225274,-73.9642344661,40.6401464433,0,2,1,0,1
2225321,-73.96739533,40.6310484125,0,2,1,0,1
2225419,-73.9797719109,40.7221228617,0,2,1,3,4
2225473,-73.9201616212,40.831447302,1,0,2,4,5
2225501,-73.904848625,40.8254494593,1,0,2,4,5
2225502,-73.9316928052,40.6868835449,0,2,1,0,4
2225503,-73.9694396715,40.7927812908,1,0,2,3,0
2225634,-73.952723986,40.7749211503,1,0,2,3,0
2225650,-73.9213455713,40.6858229452,0,2,1,0,4
2225651,-73.997227386,40.6820235807,0,2,1,0,4
2225714,-73.9901805395,40.7672890762,1,0,1,3,0
2225716,-73.9167265796,40.700345018,0,2,1,3,4
2225803,-73.9798500867,40.7260670922,0,2,1,3,4
2225863,-73.9861233354,40.5914146238,0,2,1,0,1
2225990,-73.9484765668,40.7814737606,1,0,2,3,0
2225991,-73.9964752441,40.723686352,0,2,1,3,4
2226009,-73.886542271,40.6674587855,0,1,1,1,2
2226010,-73.9099875869,40.8755224983,1,0,2,4,5
2226013,-73.9177478117,40.7729362585,1,0,2,3,0
2226074,-73.9619629335,40.7123195609,0,2,1,3,4
2226087,-73.9951102183,40.7414366289,0,2,1,3,4
2226088,-73.9925261126,40.6795942473,0,2,1,0,4
2226089,-73.8874641601,40.8752392421,1,0,2,4,5
2226169,-73.9077791864,40.8852589175,1,0,2,4,5
2226306,-73.9544874415,40.67231458,0,2,1,0,4
2226307,-73.9593713439,40.6618121439,0,2,1,0,1
2226327,-74.0070955108,40.7152186048,0,2,1,3,4
2226410,-73.9408609036,40.6639642582,0,2,1,0,4
2226427,-73.9410084228,40.6805674863,0,2,1,0,4
2226430,-73.982624072,40.6724869567,0,2,1,0,1
2226437,-73.9354788129,40.6645487481,0,2,1,0,4
2226523,-73.9476506849,40.8261218415,1,0,2,4,0
2226526,-74.1527741677,40.6281189108,0,2,3,2,3
2226591,-73.8509889885,40.6885063557,1,1,0,1,2
2226715,-73.9648676889,40.7035317506,0,2,1,3,4
2226752,-73.9142989598,40.855006418,1,0,2,4,5
2226755,-73.9987976754,40.5763245362,0,2,3,0,1
2226757,-73.812352146,40.7321767526,1,1,0,1,2
2226759,-73.9483441953,40.8264323071,1,0,2,4,0
2226830,-73.9535372754,40.6442268598,0,2,1,0,1
2226831,-73.9018663205,40.7430774571,1,1,0,3,4
2226863,-73.9723585362,40.7473867784,0,2,1,3,4
2226880,-73.9497667607,40.6124735458,0,2,1,0,1
2226960,-73.8857730671,40.7314248592,1,1,0,1,2
2226961,-73.9984878693,40.7452930969,0,2,1,3,4
2227069,-73.9017924767,40.7025894432,0,1,1,3,4
2227070,-73.8576035014,40.7368116216,1,1,0,1,2
2227071,-73.9259263038,40.7558722504,1,0,2,3,0
2227072,-73.7432691632,40.5992642829,0,1,0,1,2
2227073,-73.8478507178,40.8249299739,1,0,2,4,5
2227116,-73.9281076769,40.8650779204,1,0,2,4,5
2227121,-73.9751552894,40.6415656309,0,2,1,0,1
2227174,-73.9137550927,40.7559104417,1,0,2,3,0
2227175,-73.9844499615,40.7112488479,0,2,1,3,4
2227215,-73.8720346672,40.7569695503,1,1,0,1,2
2227230,-73.950394117,40.7230691284,0,2,1,3,4
2227292,-73.8953788441,40.8825475692,1,0,2,4,5
2227293,-73.9158713578,40.6750101519,0,2,1,0,4
2227325,-73.8903088587,40.8627316518,1,0,2,4,5
2227371,-73.9107764635,40.7619026974,1,0,2,3,0
2227420,-74.1281086228,40.5687213624,0,2,3,2,3
2227467,-73.9581801557,40.6875851567,0,2,1,0,4
2227525,-73.9423340714,40.6151736795,0,2,1,0,1
2227529,-73.9807952382,40.6638461073,0,2,1,0,1
2227534,-73.9730508946,40.6149763806,0,2,1,0,1
2227573,-73.8461037927,40.7756871822,1,1,0,1,2
2227605,-73.9258466678,40.6750170135,0,2,1,0,4
2227640,-74.087781278,40.6371705989,0,2,3,2,3
2227645,-73.9406670909,40.7197625813,0,2,1,3,4
2227646,-73.8204431827,40.6807554135,1,1,0,1,2
2227666,-73.9744052033,40.6055565548,0,2,1,0,1
2227667,-73.9519264908,40.7293168458,0,2,1,3,4
2227733,-73.9375001729,40.584599592,0,2,1,0,1
2227763,-73.9058433975,40.8604014005,1,0,2,4,5
2227788,-73.9659562135,40.6836791653,0,2,1,0,4
2227825,-73.8821156025,40.6756749461,0,1,0,1,2
2227842,-73.9349743257,40.7642299705,1,0,2,3,0
2227850,-73.9063190877,40.6715525859,0,2,1,0,4
2228031,-73.9798010125,40.7213296316,0,2,1,3,4
2228055,-73.9160981303,40.8071069884,1,0,2,4,0
2228057,-73.9744070174,40.6947702267,0,2,1,0,4
2228104,-73.9095508745,40.6915041906,0,1,1,0,4
2228106,-73.9221545754,40.700126491,0,2,1,3,4
2228140,-73.8463529774,40.8413853067,1,0,2,4,5
2228190,-73.7924752092,40.7632489692,1,1,0,1,2
2228192,-73.7322733893,40.7038982202,1,1,0,1,2
2228225,-73.8911835305,40.8230988741,1,0,2,4,5
2228263,-73.9539424123,40.803807202,1,0,2,4,0
2228267,-73.9103403056,40.7614357522,1,0,2,3,0
2228302,-74.1464017019,40.6102750494,0,2,3,2,3
2228316,-73.90357142,40.7518401404,1,0,2,3,0
2228347,-73.9795272726,40.7786234457,1,0,2,3,0
2228348,-74.017788761,40.7065192967,0,2,1,3,4
2228350,-73.9771036254,40.6131107996,0,2,1,0,1
2228405,-73.9070042417,40.6377840773,0,2,1,0,1
2228406,-73.8961590808,40.8553373494,1,0,2,4,5
2228407,-73.9178730423,40.8470438842,1,0,2,4,5
2228415,-73.855949754,40.6655388814,0,1,0,1,2
2228449,-73.9198377149,40.6893873632,0,2,1,0,4
2228587,-74.0771918212,40.6433402419,0,2,3,2,3
2228791,-73.9497521275,40.7946023796,1,0,2,3,0
2228807,-73.9183968187,40.8178377592,1,0,2,4,0
2228818,-73.9490888685,40.6370940219,0,2,1,0,1
2228819,-73.9617114168,40.6226970087,0,2,1,0,1
2228821,-73.9171056709,40.8334350633,1,0,2,4,5
2228849,-73.8940417876,40.8569630332,1,0,2,4,5
2228871,-74.0081430465,40.6383099654,0,2,1,0,1
2228965,-73.9189895932,40.7463872201,1,0,1,3,4
2229000,-73.9866567232,40.7330617194,0,2,1,3,4
2229031,-73.9184215652,40.7445999865,1,0,1,3,4
2229049,-73.9279378969,40.8616085154,1,0,2,4,5
2229068,-73.8663560739,40.8167297216,1,0,2,4,5
2229075,-73.940956111,40.8292366046,1,0,2,4,0
2229096,-73.9829505411,40.7350868587,0,2,1,3,4
2229099,-73.9836648122,40.7358307904,0,2,1,3,4
2229116,-73.9906530628,40.718687821,0,2,1,3,4
2229117,-73.967232814,40.7932774807,1,0,2,3,0
2229119,-73.9715912649,40.6932077928,0,2,1,0,4
2229171,-73.97402621,40.6355158719,0,2,1,0,1
2229172,-73.9449126779,40.8381698563,1,0,2,4,0
2229238,-73.8449215437,40.6942019787,1,1,0,1,2
2229239,-73.8708215727,40.7608410345,1,1,0,1,2
2229277,-73.9452605669,40.8018766086,1,0,2,4,0
2229283,-73.8706557885,40.8573646142,1,0,2,4,5
2229409,-73.7540903755,40.7009139202,1,1,0,1,2
2229474,-73.9863345731,40.720424822,0,2,1,3,4
2229484,-73.8704298205,40.7042931045,1,1,0,1,2
2229486,-73.8886447579,40.8504173193,1,0,2,4,5
2229490,-73.9846391319,40.7199442755,0,2,1,3,4
2229581,-73.9267468902,40.8564971326,1,0,2,4,5
2229649,-73.947010049,40.8274829278,1,0,2,4,0
2229650,-73.8886048915,40.8504804091,1,0,2,4,5
2229707,-73.9581252753,40.7118159374,0,2,1,3,4
2229761,-73.913729337,40.6698923013,0,2,1,0,4
2229788,-73.9742166951,40.5901115339,0,2,1,0,1
2229942,-73.9289202083,40.6562336871,0,2,1,0,1
2229960,-74.0095304991,40.6148473944,0,2,3,0,1
2229961,-73.9621173797,40.6563592026,0,2,1,0,1
2229963,-74.0020903508,40.6556243311,0,2,1,0,1
2230010,-73.980625024,40.7410673063,0,2,1,3,4
2230011,-73.9462742876,40.7228641675,0,2,1,3,4
2230029,-73.933985193,40.844367162,1,0,2,4,0
2230045,-74.0038429161,40.7354723221,0,2,1,3,4
2230047,-73.952840797,40.8241039697,1,0,2,4,0
2230049,-73.8777508865,40.7458732454,1,1,0,1,2
2230061,-74.0216618759,40.6269969411,0,2,3,0,1
2230155,-73.8873416437,40.8344390973,1,0,2,4,5
2230187,-73.9687548697,40.7975377229,1,0,2,3,0
2230198,-73.9214935076,40.8664267457,1,0,2,4,5
2230215,-74.0026017198,40.7376132641,0,2,1,3,4
2230266,-73.843765424,40.8828680104,1,0,2,4,5
2230304,-74.0107562642,40.5771886521,0,2,3,0,1
2230328,-73.9034521586,40.6822191597,0,1,1,0,4
2230342,-73.8853296059,40.8570288099,1,0,2,4,5
2230362,-73.9157767974,40.6842297806,0,2,1,0,4
2230377,-73.961614544,40.6533397761,0,2,1,0,1
2230412,-73.9892331389,40.5982632302,0,2,1,0,1
2230423,-74.0310135089,40.6337250214,0,2,3,0,1
2230454,-73.9422342472,40.7013926786,0,2,1,3,4
2230491,-73.8360152712,40.7055639648,1,1,0,1,2
2230519,-74.0076219455,40.7132286192,0,2,1,3,4
2230593,-73.943117331,40.8161206862,1,0,2,4,0
2230598,-73.9903704259,40.727372212,0,2,1,3,4
2230628,-73.9582070822,40.6618830911,0,2,1,0,1
2230630,-74.010391556,40.7319119715,0,2,1,3,4
2230679,-73.8094798817,40.7322241867,1,1,0,1,2
2230684,-73.9988559864,40.7447715988,0,2,1,3,4
2230705,-74.0034342392,40.7174118359,0,2,1,3,4
2230775,-73.9770073889,40.7461169814,0,2,1,3,4
2230808,-73.7950703692,40.7305114159,1,1,0,1,2
2230814,-73.9987731511,40.7356068726,0,2,1,3,4
2230830,-73.9001589891,40.7312872694,1,1,0,3,4
2230935,-73.8776866193,40.8221576324,1,0,2,4,5
2230944,-73.9527053815,40.7706146473,1,0,2,3,0
2230967,-73.9673872435,40.5812440902,0,2,1,0,1
2231121,-73.9215389167,40.6900445359,0,2,1,0,4
2231162,-73.945160101,40.8142168397,1,0,2,4,0
2231163,-73.8895236799,40.8566019839,1,0,2,4,5
2231312,-73.9076230433,40.6827029192,0,1,1,0,4
2231317,-73.8903522947,40.7004354499,0,1,0,1,4
2231318,-73.9566479614,40.576258722,0,2,1,0,1
2231466,-73.9327305318,40.8520159322,1,0,2,4,5
2231471,-73.9276094681,40.8610977957,1,0,2,4,5
2231472,-74.0237141356,40.6237055324,0,2,3,0,1
2231516,-73.9208021901,40.7608121281,1,0,2,3,0
2231529,-73.9955812873,40.7122049906,0,2,1,3,4
2231534,-73.9468867219,40.7239596103,0,2,1,3,4
2231571,-73.944649432,40.8331386742,1,0,2,4,0
2231578,-73.8934450593,40.854868275,1,0,2,4,5
2231617,-73.868716193,40.742981311,1,1,0,1,2
2231696,-73.8839925989,40.8691590482,1,0,2,4,5
